Login Id,Time
492,2017-04-06 14:05:17
458,2017-04-06 16:56:55
492,2017-04-06 18:00:56
592,2017-04-06 18:08:57
492,2017-04-06 18:10:04
478,2017-04-06 18:24:17
492,2017-04-06 18:25:37
592,2017-04-06 20:12:10
726,2017-04-07 10:54:13
592,2017-04-07 11:03:23
592,2017-04-07 11:07:14
682,2017-04-07 12:28:03
484,2017-04-07 12:38:13
466,2017-04-07 14:54:07
492,2017-04-07 15:13:04
737,2017-04-07 16:20:48
726,2017-04-07 17:09:29
691,2017-04-07 18:00:27
711,2017-04-07 18:52:21
466,2017-04-08 13:31:59
492,2017-04-10 11:29:20
393,2017-04-10 12:07:28
458,2017-04-10 12:09:52
541,2017-04-10 14:04:55
739,2017-04-10 15:09:10
458,2017-04-10 17:31:09
696,2017-04-10 20:57:36
458,2017-04-11 11:22:56
541,2017-04-11 11:55:05
492,2017-04-11 11:57:21
737,2017-04-11 12:09:20
492,2017-04-11 13:12:34
462,2017-04-12 15:19:12
462,2017-04-12 15:20:37
466,2017-04-12 15:20:42
462,2017-04-12 15:31:08
458,2017-04-12 16:24:47
458,2017-04-12 17:20:06
447,2017-04-12 17:29:48
458,2017-04-12 17:43:21
458,2017-04-12 18:30:00
458,2017-04-13 10:35:30
458,2017-04-13 10:56:23
458,2017-04-13 11:25:26
492,2017-04-14 11:25:37
463,2017-04-14 11:53:00
726,2017-04-14 12:03:24
413,2017-04-14 14:04:05
735,2017-04-14 14:28:05
458,2017-04-14 15:06:32
740,2017-04-14 15:21:52
484,2017-04-14 16:48:54
413,2017-04-14 23:39:23
462,2017-04-15 12:19:10
741,2017-04-15 13:24:04
458,2017-04-15 15:00:53
466,2017-04-15 15:25:57
711,2017-04-15 16:28:35
726,2017-04-15 16:35:08
711,2017-04-17 11:14:27
738,2017-04-18 12:25:47
458,2017-04-18 12:43:54
742,2017-04-18 15:44:23
458,2017-04-18 17:15:43
458,2017-04-19 12:16:12
478,2017-04-19 12:28:55
512,2017-04-19 12:59:56
492,2017-04-19 13:20:42
458,2017-04-19 17:22:10
458,2017-04-20 11:19:04
458,2017-04-20 11:40:35
492,2017-04-20 12:27:45
740,2017-04-20 13:06:04
458,2017-04-20 15:25:13
743,2017-04-20 16:57:44
458,2017-04-21 10:53:18
743,2017-04-21 15:48:37
492,2017-04-21 15:58:00
478,2017-04-21 16:20:42
745,2017-04-21 20:47:49
458,2017-04-22 11:30:28
652,2017-04-22 15:08:02
393,2017-04-22 15:09:13
746,2017-04-22 15:26:54
458,2017-04-22 17:52:05
738,2017-04-24 09:47:14
413,2017-04-24 13:02:27
413,2017-04-24 13:09:37
466,2017-04-24 13:23:05
458,2017-04-24 13:23:48
470,2017-04-24 14:29:21
443,2017-04-24 16:02:34
458,2017-04-24 16:12:31
726,2017-04-24 18:03:44
492,2017-04-24 18:06:30
747,2017-04-25 12:03:16
458,2017-04-25 12:15:17
500,2017-04-25 12:17:47
463,2017-04-25 12:20:42
450,2017-04-25 12:23:17
453,2017-04-25 14:13:18
463,2017-04-25 14:49:21
450,2017-04-25 14:50:02
458,2017-04-25 16:58:16
707,2017-04-26 11:48:28
458,2017-04-26 11:59:34
540,2017-04-26 12:00:06
492,2017-04-26 12:09:34
458,2017-04-26 12:12:16
707,2017-04-26 12:19:33
682,2017-04-26 13:08:26
750,2017-04-26 13:16:35
492,2017-04-26 14:43:58
711,2017-04-26 16:07:04
740,2017-04-26 16:44:56
458,2017-04-27 12:06:37
478,2017-04-27 14:51:03
492,2017-04-27 15:04:09
492,2017-04-27 15:08:09
492,2017-04-27 15:08:37
458,2017-04-28 12:43:53
751,2017-04-28 13:19:04
458,2017-04-28 15:57:02
752,2017-04-28 15:57:15
478,2017-04-28 16:08:18
711,2017-04-28 16:56:37
707,2017-04-28 18:16:32
458,2017-04-29 11:14:56
478,2017-04-29 11:24:54
492,2017-04-29 11:41:34
492,2017-04-29 11:54:02
492,2017-04-29 13:28:25
536,2017-04-29 14:40:32
492,2017-04-30 10:51:51
492,2017-04-30 11:18:52
458,2017-05-01 12:52:53
592,2017-05-01 12:55:13
463,2017-05-01 13:06:18
492,2017-05-01 15:03:42
752,2017-05-02 10:02:23
458,2017-05-02 10:56:30
492,2017-05-02 11:22:49
691,2017-05-02 11:34:44
752,2017-05-02 12:13:11
536,2017-05-02 12:43:32
492,2017-05-02 14:25:37
463,2017-05-02 14:26:30
458,2017-05-03 15:13:49
463,2017-05-03 15:30:46
458,2017-05-03 18:09:35
752,2017-05-04 13:35:35
463,2017-05-04 15:01:04
755,2017-05-04 16:26:06
413,2017-05-04 16:51:07
458,2017-05-04 19:02:18
492,2017-05-05 12:18:30
756,2017-05-05 13:46:08
470,2017-05-05 15:54:31
691,2017-05-05 15:55:13
428,2017-05-05 18:35:59
492,2017-05-05 19:15:00
691,2017-05-05 19:28:19
758,2017-05-05 19:39:49
716,2017-05-05 20:06:09
381,2017-05-05 20:10:33
682,2017-05-06 09:03:47
484,2017-05-06 10:34:53
458,2017-05-06 12:41:04
759,2017-05-06 14:04:27
759,2017-05-06 15:22:24
478,2017-05-06 16:22:47
458,2017-05-06 17:36:16
413,2017-05-06 17:54:16
690,2017-05-08 10:56:18
690,2017-05-08 10:57:43
690,2017-05-08 10:58:01
652,2017-05-08 16:17:31
458,2017-05-09 11:23:46
492,2017-05-09 14:41:21
478,2017-05-09 15:27:37
463,2017-05-09 18:20:41
646,2017-05-10 07:33:14
413,2017-05-10 11:05:48
458,2017-05-10 11:47:07
381,2017-05-10 21:53:41
765,2017-05-11 10:30:25
458,2017-05-11 11:04:10
592,2017-05-12 12:02:27
492,2017-05-12 13:54:28
463,2017-05-13 13:39:11
726,2017-05-13 13:45:42
505,2017-05-13 16:08:41
485,2017-05-13 18:30:44
492,2017-05-13 18:36:18
463,2017-05-13 19:04:15
592,2017-05-15 09:40:30
767,2017-05-15 11:25:48
413,2017-05-15 12:09:34
769,2017-05-15 23:34:21
458,2017-05-16 13:52:29
458,2017-05-16 15:31:28
458,2017-05-16 15:47:31
458,2017-05-16 15:50:06
466,2017-05-16 16:14:32
413,2017-05-16 16:17:28
466,2017-05-16 17:16:39
458,2017-05-17 12:34:36
458,2017-05-17 12:45:45
770,2017-05-17 16:50:58
536,2017-05-18 11:02:02
592,2017-05-18 11:35:12
505,2017-05-18 11:39:07
458,2017-05-18 12:17:34
512,2017-05-18 13:31:21
473,2017-05-18 16:36:47
473,2017-05-18 16:44:21
381,2017-05-18 22:42:15
466,2017-05-19 12:31:37
413,2017-05-19 15:23:02
592,2017-05-19 16:20:20
716,2017-05-19 18:11:07
492,2017-05-19 19:02:36
592,2017-05-20 18:12:19
592,2017-05-21 10:47:15
772,2017-05-22 15:25:19
536,2017-05-24 11:33:44
690,2017-05-25 12:19:44
413,2017-05-25 14:54:57
413,2017-05-25 15:42:35
466,2017-05-31 13:21:01
478,2017-05-31 16:08:46
592,2017-05-31 18:16:49
651,2017-05-31 18:18:01
492,2017-05-31 18:43:39
466,2017-06-01 11:32:06
413,2017-06-01 11:33:45
413,2017-06-01 11:45:07
592,2017-06-01 12:31:49
466,2017-06-01 17:32:48
776,2017-06-01 18:24:24
545,2017-06-01 18:53:50
746,2017-06-02 12:27:08
752,2017-06-02 13:13:58
592,2017-06-04 11:37:27
466,2017-06-05 12:25:58
413,2017-06-05 12:33:14
413,2017-06-05 13:31:19
443,2017-06-05 16:42:27
413,2017-06-05 16:43:23
413,2017-06-05 16:43:46
492,2017-06-05 17:55:13
711,2017-06-05 19:02:33
463,2017-06-06 11:10:45
458,2017-06-06 14:50:49
458,2017-06-06 14:51:57
711,2017-06-06 14:52:01
711,2017-06-06 15:27:38
413,2017-06-06 15:31:48
466,2017-06-06 17:03:26
484,2017-06-06 17:14:49
484,2017-06-06 17:15:34
463,2017-06-06 18:12:00
458,2017-06-07 11:33:36
458,2017-06-07 14:44:23
443,2017-06-07 16:18:59
779,2017-06-07 17:41:02
779,2017-06-07 17:50:55
450,2017-06-07 19:27:28
492,2017-06-07 19:32:56
592,2017-06-08 07:14:37
779,2017-06-08 12:14:41
443,2017-06-08 16:51:36
463,2017-06-08 16:55:28
492,2017-06-08 16:59:23
466,2017-06-08 17:09:00
492,2017-06-08 17:34:13
443,2017-06-08 18:47:16
381,2017-06-08 22:51:15
427,2017-06-09 13:49:06
759,2017-06-09 13:59:33
711,2017-06-09 15:15:08
492,2017-06-09 15:34:33
466,2017-06-09 16:00:54
740,2017-06-09 16:18:54
759,2017-06-09 16:22:30
629,2017-06-09 16:53:22
466,2017-06-10 01:47:02
776,2017-06-10 10:16:09
443,2017-06-10 15:03:44
457,2017-06-10 18:41:13
492,2017-06-10 19:14:36
752,2017-06-11 11:16:41
752,2017-06-11 11:22:06
413,2017-06-12 13:04:37
779,2017-06-12 16:28:21
466,2017-06-13 13:20:21
466,2017-06-13 14:03:27
779,2017-06-13 15:57:54
492,2017-06-13 16:20:06
492,2017-06-13 17:17:23
425,2017-06-13 17:33:29
492,2017-06-13 18:07:45
474,2017-06-13 18:37:39
748,2017-06-14 11:53:35
466,2017-06-14 12:27:11
457,2017-06-14 12:28:11
492,2017-06-14 14:42:12
785,2017-06-16 12:47:35
492,2017-06-16 18:15:01
443,2017-06-16 18:26:47
492,2017-06-17 11:38:54
786,2017-06-17 12:46:47
754,2017-06-17 12:57:30
786,2017-06-17 13:11:25
786,2017-06-17 14:58:22
754,2017-06-17 15:21:52
754,2017-06-17 15:49:46
787,2017-06-17 16:44:36
787,2017-06-17 16:46:20
754,2017-06-17 17:48:53
754,2017-06-17 18:26:36
786,2017-06-17 20:07:59
788,2017-06-17 21:42:18
492,2017-06-19 11:19:28
786,2017-06-19 12:12:21
789,2017-06-19 13:04:42
443,2017-06-19 14:56:44
443,2017-06-19 15:11:49
754,2017-06-19 15:35:10
789,2017-06-19 16:58:49
466,2017-06-19 17:43:09
790,2017-06-19 17:57:39
463,2017-06-20 13:00:46
463,2017-06-20 13:08:37
787,2017-06-20 13:30:19
787,2017-06-20 13:36:58
791,2017-06-20 14:03:57
463,2017-06-20 14:05:52
463,2017-06-20 15:03:59
463,2017-06-20 15:07:36
463,2017-06-20 15:13:38
792,2017-06-20 15:38:24
463,2017-06-20 16:52:51
793,2017-06-20 17:57:42
466,2017-06-20 18:03:11
794,2017-06-20 18:11:42
786,2017-06-20 18:14:07
492,2017-06-20 18:54:30
468,2017-06-21 09:45:42
463,2017-06-21 11:03:50
793,2017-06-21 11:54:46
466,2017-06-21 12:54:52
793,2017-06-21 14:20:08
795,2017-06-21 14:38:06
463,2017-06-21 15:15:52
795,2017-06-21 15:22:11
463,2017-06-21 15:33:41
463,2017-06-21 16:26:31
463,2017-06-21 16:47:56
443,2017-06-21 17:01:25
793,2017-06-21 17:57:41
492,2017-06-21 18:10:58
789,2017-06-21 18:16:49
796,2017-06-21 20:47:47
793,2017-06-22 09:53:17
463,2017-06-22 10:24:37
463,2017-06-22 11:44:00
492,2017-06-22 12:18:53
797,2017-06-22 12:26:31
413,2017-06-22 12:36:30
540,2017-06-22 12:48:19
463,2017-06-22 13:10:50
536,2017-06-22 15:34:27
457,2017-06-22 17:52:56
738,2017-06-22 18:21:23
443,2017-06-22 18:40:41
738,2017-06-22 18:41:18
796,2017-06-22 19:25:26
738,2017-06-23 10:45:50
463,2017-06-23 11:04:05
492,2017-06-23 12:07:11
457,2017-06-23 12:30:26
540,2017-06-23 12:36:06
463,2017-06-23 14:52:45
466,2017-06-23 15:34:40
463,2017-06-23 16:13:50
463,2017-06-23 16:59:40
796,2017-06-23 17:14:13
798,2017-06-23 18:04:01
463,2017-06-23 18:23:22
443,2017-06-23 18:39:53
443,2017-06-23 19:03:29
468,2017-06-24 09:02:27
463,2017-06-24 10:25:54
796,2017-06-24 10:37:20
463,2017-06-24 10:53:23
799,2017-06-24 12:06:11
492,2017-06-24 12:10:05
592,2017-06-24 13:06:57
413,2017-06-24 14:54:02
463,2017-06-24 15:30:32
478,2017-06-24 15:35:02
466,2017-06-24 15:44:26
474,2017-06-24 16:25:06
447,2017-06-24 17:39:04
682,2017-06-25 11:27:16
592,2017-06-25 11:45:22
592,2017-06-25 13:40:12
468,2017-06-26 08:56:16
413,2017-06-26 10:57:16
492,2017-06-26 11:22:58
457,2017-06-26 11:40:14
759,2017-06-26 12:01:40
682,2017-06-26 16:18:09
682,2017-06-26 16:22:25
463,2017-06-26 17:20:56
484,2017-06-26 17:43:45
789,2017-06-26 18:20:10
443,2017-06-26 18:27:55
492,2017-06-26 19:05:22
789,2017-06-26 20:24:34
512,2017-06-27 11:20:22
492,2017-06-27 11:20:34
512,2017-06-27 11:32:48
492,2017-06-27 12:00:15
492,2017-06-27 14:01:17
789,2017-06-27 17:33:20
592,2017-06-28 08:04:45
512,2017-06-28 10:37:16
800,2017-06-28 12:55:03
492,2017-06-28 13:16:56
512,2017-06-28 15:15:27
795,2017-06-28 15:23:55
690,2017-06-28 16:02:28
690,2017-06-28 16:04:33
801,2017-06-28 16:13:42
802,2017-06-28 18:18:38
754,2017-06-28 18:43:52
754,2017-06-28 19:02:39
754,2017-06-28 19:06:07
754,2017-06-28 19:36:37
754,2017-06-28 19:56:43
754,2017-06-28 20:00:41
536,2017-06-29 09:51:09
795,2017-06-29 12:18:22
592,2017-06-29 14:29:55
803,2017-06-29 14:48:34
803,2017-06-29 14:53:40
443,2017-06-29 17:50:24
804,2017-06-29 21:56:33
804,2017-06-29 21:57:57
804,2017-06-29 21:58:26
804,2017-06-29 21:59:53
804,2017-06-29 22:00:06
804,2017-06-29 22:00:57
804,2017-06-29 22:07:36
804,2017-06-29 22:31:18
804,2017-06-29 22:36:24
804,2017-06-29 22:36:39
804,2017-06-29 22:39:43
805,2017-06-30 12:21:27
806,2017-06-30 12:24:16
795,2017-06-30 13:07:40
804,2017-06-30 13:08:11
804,2017-06-30 14:13:20
716,2017-06-30 19:19:43
800,2017-07-01 12:12:06
512,2017-07-01 12:18:24
807,2017-07-01 12:36:06
808,2017-07-01 12:46:19
492,2017-07-01 13:25:54
691,2017-07-01 15:48:56
691,2017-07-01 15:50:48
592,2017-07-02 09:07:47
691,2017-07-02 09:55:41
691,2017-07-02 09:59:28
691,2017-07-02 10:06:13
691,2017-07-02 14:11:55
512,2017-07-03 10:36:45
691,2017-07-03 10:59:33
810,2017-07-03 11:00:49
808,2017-07-03 12:22:09
811,2017-07-03 12:32:59
812,2017-07-03 12:48:23
691,2017-07-03 13:08:40
540,2017-07-03 13:48:19
691,2017-07-03 14:01:50
813,2017-07-03 14:16:04
814,2017-07-03 16:07:08
463,2017-07-03 16:17:48
691,2017-07-03 16:40:13
801,2017-07-03 16:40:50
592,2017-07-03 19:20:35
492,2017-07-03 19:26:35
691,2017-07-04 10:47:15
756,2017-07-04 11:34:08
682,2017-07-04 11:46:58
815,2017-07-04 12:18:46
801,2017-07-04 12:42:34
691,2017-07-04 13:12:05
816,2017-07-04 14:09:13
754,2017-07-04 14:14:12
817,2017-07-04 14:58:14
816,2017-07-04 16:02:12
536,2017-07-04 17:20:10
413,2017-07-04 18:05:04
816,2017-07-04 23:12:10
512,2017-07-05 10:30:47
819,2017-07-05 11:27:46
795,2017-07-05 11:31:39
819,2017-07-05 11:33:10
798,2017-07-05 11:38:22
808,2017-07-05 12:36:38
691,2017-07-05 12:46:39
754,2017-07-05 12:47:59
805,2017-07-05 14:48:45
809,2017-07-05 15:08:06
512,2017-07-05 16:37:36
816,2017-07-05 17:29:00
711,2017-07-05 18:17:39
463,2017-07-05 18:34:32
754,2017-07-05 18:58:57
691,2017-07-05 19:08:18
592,2017-07-05 19:09:53
805,2017-07-05 19:26:02
691,2017-07-05 22:34:44
798,2017-07-06 08:40:44
816,2017-07-06 11:26:51
682,2017-07-06 11:52:40
809,2017-07-06 12:20:06
808,2017-07-06 12:20:41
536,2017-07-06 12:59:29
492,2017-07-06 14:15:15
463,2017-07-06 14:40:47
492,2017-07-06 14:52:23
463,2017-07-06 15:53:37
466,2017-07-06 16:05:03
463,2017-07-06 16:08:31
798,2017-07-06 18:42:20
592,2017-07-07 09:58:22
512,2017-07-07 11:03:44
492,2017-07-07 14:36:29
798,2017-07-07 14:47:35
798,2017-07-07 14:50:57
820,2017-07-07 16:02:02
798,2017-07-08 07:47:41
805,2017-07-08 09:36:24
776,2017-07-08 10:10:54
592,2017-07-08 10:21:13
466,2017-07-08 11:56:18
536,2017-07-08 11:58:00
536,2017-07-08 12:07:47
492,2017-07-08 12:18:54
536,2017-07-08 12:41:06
798,2017-07-08 15:24:21
821,2017-07-08 16:55:13
536,2017-07-08 17:02:04
492,2017-07-08 18:25:38
381,2017-07-08 21:58:30
817,2017-07-09 12:16:23
659,2017-07-10 10:39:06
512,2017-07-10 10:50:22
512,2017-07-10 10:55:59
822,2017-07-10 12:11:01
492,2017-07-10 13:10:12
691,2017-07-10 13:36:44
413,2017-07-10 14:39:36
823,2017-07-10 15:32:15
472,2017-07-10 17:16:18
592,2017-07-11 10:55:19
776,2017-07-11 12:36:15
824,2017-07-11 12:45:56
793,2017-07-11 12:53:37
536,2017-07-11 12:55:25
484,2017-07-11 13:05:03
512,2017-07-11 14:18:34
466,2017-07-11 15:24:50
822,2017-07-11 16:00:22
512,2017-07-11 18:18:58
592,2017-07-11 19:05:34
484,2017-07-11 19:10:46
427,2017-07-12 01:09:26
512,2017-07-12 11:33:13
466,2017-07-12 11:37:42
798,2017-07-12 11:50:44
783,2017-07-12 12:51:06
492,2017-07-12 12:55:39
492,2017-07-12 13:23:59
826,2017-07-12 13:43:06
478,2017-07-12 14:17:20
512,2017-07-12 14:39:28
778,2017-07-12 14:40:54
778,2017-07-12 14:46:34
778,2017-07-12 14:47:32
778,2017-07-12 14:56:36
776,2017-07-12 15:48:26
492,2017-07-12 16:08:50
824,2017-07-12 17:02:43
827,2017-07-12 17:58:34
690,2017-07-13 10:45:54
690,2017-07-13 10:57:06
789,2017-07-13 11:08:29
690,2017-07-13 11:15:52
690,2017-07-13 11:16:33
690,2017-07-13 11:20:08
413,2017-07-13 11:58:45
828,2017-07-13 12:19:01
512,2017-07-13 12:42:24
484,2017-07-13 13:47:06
512,2017-07-13 13:50:48
829,2017-07-13 14:21:18
802,2017-07-13 14:47:47
512,2017-07-13 15:29:40
828,2017-07-13 15:42:24
462,2017-07-13 15:52:18
462,2017-07-13 16:10:35
512,2017-07-14 11:02:35
512,2017-07-14 12:00:26
536,2017-07-14 13:21:03
512,2017-07-14 14:00:18
512,2017-07-14 14:22:48
830,2017-07-14 14:24:36
831,2017-07-14 14:35:08
492,2017-07-14 14:36:50
831,2017-07-14 14:46:14
512,2017-07-14 15:47:37
832,2017-07-14 17:42:31
832,2017-07-14 17:48:45
833,2017-07-14 18:12:41
466,2017-07-14 23:59:51
512,2017-07-15 10:30:02
720,2017-07-15 10:52:07
462,2017-07-15 12:43:52
462,2017-07-15 13:05:05
462,2017-07-15 13:06:18
462,2017-07-15 13:19:08
759,2017-07-15 13:53:01
462,2017-07-15 16:39:11
592,2017-07-15 18:25:54
592,2017-07-15 19:51:11
592,2017-07-16 09:23:52
834,2017-07-17 09:29:22
832,2017-07-17 10:44:02
798,2017-07-17 11:29:43
691,2017-07-17 11:43:43
462,2017-07-17 12:03:23
462,2017-07-17 12:04:13
484,2017-07-17 12:08:19
832,2017-07-17 12:13:40
462,2017-07-17 12:30:36
462,2017-07-17 12:43:46
759,2017-07-17 13:02:17
462,2017-07-17 13:45:24
691,2017-07-17 14:03:02
798,2017-07-17 14:15:38
492,2017-07-17 15:06:06
512,2017-07-17 15:27:56
413,2017-07-17 15:43:32
835,2017-07-17 16:58:27
592,2017-07-17 18:00:39
393,2017-07-17 18:42:05
720,2017-07-18 09:30:48
413,2017-07-18 10:46:45
512,2017-07-18 11:11:41
789,2017-07-18 11:15:58
413,2017-07-18 11:36:53
413,2017-07-18 12:07:50
836,2017-07-18 12:24:46
466,2017-07-18 14:13:10
466,2017-07-18 17:33:56
512,2017-07-19 09:42:23
820,2017-07-19 12:24:22
837,2017-07-19 13:16:06
466,2017-07-19 16:19:49
413,2017-07-19 16:34:53
691,2017-07-20 11:15:46
565,2017-07-20 11:37:23
691,2017-07-20 11:54:38
839,2017-07-20 12:20:37
413,2017-07-20 12:30:08
413,2017-07-20 12:32:23
413,2017-07-20 12:34:03
413,2017-07-20 12:49:45
752,2017-07-20 13:05:54
832,2017-07-20 15:11:17
840,2017-07-20 16:40:08
839,2017-07-21 13:22:29
691,2017-07-21 13:46:14
838,2017-07-21 16:27:43
838,2017-07-21 16:39:39
842,2017-07-21 17:48:21
413,2017-07-22 12:21:05
413,2017-07-22 12:21:06
492,2017-07-22 15:51:33
843,2017-07-22 17:11:31
842,2017-07-22 18:04:41
844,2017-07-23 11:39:38
845,2017-07-23 14:55:00
512,2017-07-24 10:20:19
492,2017-07-24 17:19:52
826,2017-07-24 17:21:48
492,2017-07-24 18:40:43
492,2017-07-24 18:44:42
838,2017-07-24 18:57:25
512,2017-07-25 11:21:07
826,2017-07-25 11:42:02
536,2017-07-25 12:24:51
536,2017-07-25 12:46:11
536,2017-07-25 12:53:54
536,2017-07-25 12:58:05
536,2017-07-25 13:06:39
847,2017-07-25 13:27:45
846,2017-07-25 13:38:37
846,2017-07-25 14:00:12
413,2017-07-25 14:45:05
848,2017-07-25 15:16:41
413,2017-07-25 18:16:29
835,2017-07-26 14:58:05
413,2017-07-26 15:09:41
850,2017-07-26 15:30:50
849,2017-07-26 15:41:06
413,2017-07-26 15:42:56
849,2017-07-26 16:21:54
413,2017-07-26 16:25:27
646,2017-07-26 20:23:40
413,2017-07-27 11:02:15
852,2017-07-27 12:26:18
849,2017-07-27 12:45:20
536,2017-07-27 13:20:14
853,2017-07-27 13:30:20
413,2017-07-27 14:17:28
536,2017-07-27 14:50:18
536,2017-07-27 15:07:10
691,2017-07-27 16:40:50
512,2017-07-28 09:22:49
854,2017-07-28 11:29:30
413,2017-07-28 11:32:04
413,2017-07-28 11:33:57
854,2017-07-28 14:39:58
855,2017-07-28 14:39:59
849,2017-07-28 15:41:11
789,2017-07-28 18:21:55
462,2017-07-29 11:59:26
462,2017-07-29 12:01:52
857,2017-07-29 12:06:33
857,2017-07-29 12:09:37
413,2017-07-29 12:22:53
849,2017-07-29 14:53:14
859,2017-07-29 15:29:11
826,2017-07-29 15:30:40
413,2017-07-29 17:07:59
462,2017-07-29 17:42:11
462,2017-07-29 17:43:08
462,2017-07-29 17:49:46
413,2017-07-31 13:45:44
